nohhold,nomem,weeknr,burgst,jrbs,kk,hkk,kidout,hkidout,gesl01,gesl02,gesl03,gesl04,gesl05,gesl06,gesl07,gesl08,gesl09,gesl10,gesl11,gesl12,gesl13,gesl14,gesl15,bezig_01,bezig_02,bezig_03,bezig_04,bezig_05,bezig_06,bezig_07,bezig_08,bezig_09,bezig_10,bezig_11,bel_bezig,vut,rvut,bet,ooitw,branche,dnb201,dnb215,dnb220,loond2,loond3,maats,zelfst,uren,uren2,uurwerk,mwerk,ewerk,jfull,jpart,jaarw,maandw,reis,pob,poc,aanbv,rpensbv,apensbv,wpens,dnb88,pfondsjn,pfonds01,pfonds02,pfonds03,pfonds04,pfonds05,pfonds06,pfonds07,pfonds08,pfonds09,pfonds10,pfonds12,pfonds13,pfonds14,pfonds15,pfonds16,pfonds17,pfonds18,pfonds19,pfonds20,pfonds21,pfonds23,pfonds24,pfonds25,pfonds26,pfonds28,pfonds29,pfonds30,pfonds31,pfonds32,pfonds33,pfonds34,pfonds35,pfonds36,pfonds37,pfonds38,pfonds39,pfonds40,pfonds41,pfonds42,pfonds43,pfonds44,pfonds45,pfonds46,pfonds47,pfonds48,pfonds49,pfonds50,pfonds51,pfonds52,pfonds53,dnb911,dnb912,dnb913,dnb914,dnb915,dnb916,dnb917,draag,index2010,ws031,ws031ja,vr1a,vr1b,vr1d,vr1a2,vr1b2,vr1d2,vr1a3,vr1b3,vr1d3,vr1a4,vr1b4,vr1d4,vr1a5,vr1b5,vr1d5,vr1a6,vr1b6,vr1d6,vr1a7,vr1b7,vr1d7,vr1a8,vr1b8,vr1d8,ws033,ws033ja,ws033a01,ws033a02,ws033a03,ws033a04,ws033a05,ws033a06,ws033a07,ws033a08,ws033a09,ws033a10,ws033a12,ws033a13,ws033a14,ws033a15,ws033a16,ws033a17,ws033a18,ws033a19,ws033a20,ws033a21,ws033a23,ws033a24,ws033a25,ws033a26,ws033a28,ws033a29,ws033a30,ws033a31,ws033a32,ws033a33,ws033a34,ws033a35,ws033a36,ws033a37,ws033a38,ws033a39,ws033a40,ws033a41,ws033a42,ws033a43,ws033a44,ws033a45,ws033a46,ws033a47,ws033a48,ws033a49,ws033a50,ws033a51,ws033a52,ws033a53,ka1pens,ka2pens,lftpens,lftpens_mnd,aow1,dnb219,dnb219_mnd,aow2,dnb203,percpens,dnb94,dnb95,dnb96,dnb206a,dnb206b,dnb207a,dnb207b,dnb116,dnb210,dnb117,bijbaan,hbijb,pens_bijbaan,zwerk,jwerkl,mwerkl,ploon,lastloon,rwega,zoek,rnzoek,xmin1jn,mlon1,mlonp1,rawerk1,rawerk2,rawerk3,rawerk4,rawerk5,rawerk6,rawerk7,rawerk8,rawerk9,rawerk10,rawerk11,jawerk,mawerk,hzoek1,hzoek2,hzoek3,hzoek4,hzoek5,hzoek6,hzoek7,hzoek8,hzoek9,hsol,auur,netloon,perloon,xminl2jn,mloon,mloonp,loonm,perloonm,hloonv,loonvp,duur
28973,1,201913,5,1970,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,NA,2,NA,2,1,3,NA,3,NA,1,2,NA,NA,38,NA,40,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,NA,NA,1,1,metaal,2018,2427,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500,NA,NA,NA,NA,58,10,1,17,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1207
29009,1,201914,4,2005,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,15,1,1,NA,5,NA,3,3,NA,30,NA,NA,NA,30,0,85,6,45,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,NA,NA,1,1,Pno,1984,5,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,70,0,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,1,4,NA,2000,4,NA,NA,30,NA,NA,NA,NA,NA,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,703
29131,1,201913,1,1979,1,11,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,8,4,1,NA,1,2,NA,NA,NA,40,32,NA,NA,45,0,81,9,15,NA,NA,NA,NA,NA,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,1,stichting pensioenfonds openbaar vervoer,2018,23450,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,3,1,NA,NA,NA,NA,100,1,1,3,3,NA,2,1,3,NA,2400,4,NA,NA,0,NA,NA,NA,NA,NA,4,NA,1,2400,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,706
29137,1,201913,1,1973,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,NA,1,3,2,1,10,NA,3,99,1,2,NA,NA,38,NA,42,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,4,1,1,Achmea,2018,15396,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2500,NA,NA,NA,NA,111,4,3,2800,19,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,838
29137,2,201913,1,1973,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,0,0,0,0,0,5,NA,NA,2,1,3,NA,6,NA,1,2,NA,NA,40,NA,40,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,NA,NA,2,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800,NA,NA,NA,NA,80,1,3,800,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,950
29210,2,201913,3,2017,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,1,0,1,NA,NA,NA,NA,13,3,3,NA,1,2,NA,NA,NA,27,27,NA,NA,6,10,104,6,45,NA,NA,NA,NA,NA,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,4,1,1,Pfzw,2018,6588,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,66,6,2,NA,NA,NA,2,75,2,1,2,NA,NA,1,2,1,NA,1800,4,NA,NA,24,NA,NA,NA,NA,NA,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,635
29230,1,201915,6,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,NA,2,NA,2,1,13,NA,3,11,1,2,NA,NA,32,NA,24,NA,NA,6,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,1,2,pfzw,2018,NA,abw,2018,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,5,2,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1400,NA,NA,NA,NA,106,6,3,1700,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,804
29233,1,201916,1,2018,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,0,1,NA,NA,NA,NA,11,2,3,NA,2,2,NA,NA,NA,34,34,NA,NA,2,0,118,8,10,NA,NA,NA,NA,NA,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,NA,NA,1,1,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,100,67,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,1800,4,NA,NA,32,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,120,4,1,1,0,0,0,0,0,0,0,2,32,1900,3,1,1900,3,NA,NA,NA,NA,2179
29233,2,201916,1,2018,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,13,2,4,NA,1,2,NA,NA,NA,36,36,NA,NA,12,0,107,5,15,NA,NA,NA,NA,NA,1,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,1,1,,2018,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,100,67,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,1900,4,NA,NA,36,NA,NA,NA,NA,NA,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315
29273,1,201918,6,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,2,1,6,NA,3,NA,1,2,NA,NA,40,NA,40,NA,NA,8,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,NA,NA,2,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,67,NA,1,NA,NA,NA,NA,70,1,2,2,NA,NA,2,3,2,NA,1000,NA,NA,NA,NA,100,1,3,1200,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,519
29410,1,201925,1,2011,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,12,2,3,NA,1,1,NA,NA,NA,32,40,NA,NA,14,0,105,8,17,NA,NA,NA,NA,NA,1,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,2,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,75,65,NA,1,NA,NA,NA,NA,NA,1,1,3,NA,NA,1,2,3,NA,1600,4,NA,NA,36,NA,NA,NA,NA,NA,4,NA,1,2650,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5318288
29412,1,201915,4,2017,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,13,2,3,NA,1,2,NA,NA,NA,32,32,NA,NA,2,0,118,4,15,NA,NA,NA,NA,NA,1,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,Pfzw,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,1800,4,NA,NA,40,NA,NA,NA,NA,NA,4,NA,1,1800,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286
29448,1,201914,1,1971,1,7,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,NA,1,3,2,1,8,NA,1,90,1,2,NA,NA,40,NA,45,NA,NA,43,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,NA,3,1,1,Stichting Pensioenfonds Wagenborg ondergebracht bij NN,2018,32458,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2752,NA,NA,NA,NA,113,1,3,3500,18,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1063
29516,1,201915,4,2017,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,11,2,2,NA,1,1,NA,NA,NA,36,36,NA,NA,2,0,118,1,20,NA,NA,NA,NA,NA,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,4,1,1,ABP,2017,21075,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,90,72,0,1,NA,NA,NA,NA,70,3,1,1,NA,NA,1,3,3,NA,1500,4,NA,NA,32,NA,NA,NA,NA,NA,4,NA,1,2600,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,646526
29516,2,201936,4,2017,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,10,1,4,NA,2,2,NA,NA,NA,38,40,NA,NA,1,0,119,9,50,NA,NA,NA,NA,NA,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,2,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,72,NA,1,NA,NA,NA,NA,NA,2,1,3,NA,NA,3,2,1,NA,3000,4,NA,NA,36,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,0,1,1,0,0,0,0,1,0,0,120,9,0,0,0,0,0,0,0,0,1,NA,36,2000,3,2,NA,NA,NA,NA,NA,NA,11488471
29535,1,201916,6,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,0,0,0,0,0,0,4,NA,NA,1,NA,1,NA,4,NA,1,2,NA,NA,NA,7,9,NA,NA,0,7,113,3,7,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,NA,NA,2,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,75,70,0,1,NA,NA,NA,NA,50,1,2,NA,NA,NA,3,2,3,NA,1600,4,NA,NA,7,NA,NA,NA,NA,NA,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1061
29537,1,201916,2,2018,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,3,2,2,NA,1,2,NA,NA,NA,40,42,NA,NA,14,0,111,3,30,NA,NA,NA,NA,NA,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,Nationale Nederlanden,2018,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,70,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,2,3,NA,NA,1800,4,NA,NA,24,NA,NA,NA,NA,NA,4,NA,1,2500,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8104
